Databank for timer 1
3475 0.8 0.1 -0.999886 -65279
3476 0.8 0.1 -0.999886 -65279
3477 0.8 0.1 -0.999886 -65279
3478 0.8 0.1 -0.999886 -65279
3479 0.8 0.1 -0.999886 -65264
3480 0.8 0.1 -0.999886 -65264
3481 0.8 0.1 -0.999886 -65264
3482 0.8 0.1 -0.999886 -65264
3483 0.8 0.1 -0.999886 -65264
3484 0.8 0.1 -0.999886 -65264
3485 0.8 0.1 -0.999886 -65264
3486 0.8 0.1 -0.999886 -65264
3487 0.8 0.1 -0.99987 -65228
3488 0.8 0.1 -0.99987 -65228
3489 0.8 0.1 -0.99987 -65228
3490 0.8 0.1 -0.99987 -65228
3491 0.8 0.1 -0.99987 -65228
3492 0.8 0.1 -0.99987 -65228
3493 0.8 0.1 -0.99987 -65228
3494 0.8 0.1 -0.99987 -65228
3495 0.8 0.1 -0.999863 -65199
3496 0.8 0.1 -0.999863 -65199
3497 0.8 0.1 -0.999863 -65199
3498 0.8 0.1 -0.999863 -65199
3499 0.8 0.1 -0.999863 -65199
3500 0.8 0.1 -0.999863 -65199
3501 0.8 0.1 -0.999863 -65199
3502 0.8 0.1 -0.999863 -65199
3503 0.8 0.1 -0.999916 -65238
3504 0.8 0.1 -0.999916 -65238
3505 0.8 0.1 -0.999916 -65238
3506 0.8 0.1 -0.999916 -65238
3507 0.8 0.1 -0.999916 -65238
3508 0.8 0.1 -0.999916 -65238
3509 0.8 0.1 -0.999916 -65238
3510 0.8 0.1 -0.999916 -65238
3511 0.8 0.1 -0.999908 -65220
3512 0.8 0.12 -0.999908 -65220
3513 0.8 0.12 -0.999908 -65220
3514 0.8 0.12 -0.999908 -65220
3515 0.8 0.12 -0.999908 -65220
3516 0.8 0.12 -0.999908 -65220
3517 0.8 0.12 -0.999908 -65220
3518 0.8 0.12 -0.999908 -65220
3519 0.8 0.12 -0.999908 -65209
3520 0.8 0.12 -0.999908 -65209
3521 0.8 0.12 -0.999908 -65209
3522 0.8 0.12 -0.999908 -65209
3523 0.8 0.12 -0.999908 -65209
3524 0.8 0.12 -0.999908 -65209
3525 0.8 0.12 -0.999908 -65209
3526 0.8 0.12 -0.999908 -65209
3527 0.8 0.12 -0.999878 -65166
3528 0.8 0.12 -0.999878 -65166
3529 0.8 0.12 -0.999878 -65166
3530 0.8 0.12 -0.999878 -65166
3531 0.8 0.12 -0.999878 -65166
3532 0.8 0.12 -0.999878 -65166
3533 0.8 0.12 -0.999878 -65166
3534 0.8 0.12 -0.99987 -65143
3535 0.8 0.12 -0.99987 -65143
3536 0.8 0.12 -0.99987 -65143
3537 0.8 0.12 -0.99987 -65143
3538 0.8 0.12 -0.99987 -65143
3539 0.8 0.12 -0.99987 -65143
3540 0.8 0.12 -0.99987 -65143
3541 0.8 0.12 -0.99987 -65143
3542 0.8 0.12 -0.999855 -65114
3543 0.8 0.12 -0.999855 -65114
3544 0.8 0.12 -0.999855 -65114
3545 0.8 0.12 -0.999855 -65114
3546 0.8 0.12 -0.999855 -65114
3547 0.8 0.12 -0.999855 -65114
3548 0.8 0.12 -0.999855 -65114
3549 0.8 0.12 -0.999855 -65114
3550 0.8 0.12 -0.999802 -65035
3551 0.8 0.12 -0.999802 -65035
3552 0.8 0.12 -0.999802 -65035
3553 0.8 0.12 -0.999802 -65035
3554 0.8 0.12 -0.999802 -65035
3555 0.8 0.12 -0.999802 -65035
3556 0.8 0.12 -0.999802 -65035
3557 0.8 0.12 -0.999802 -65035
3558 0.8 0.12 -0.999832 -65047
3559 0.8 0.12 -0.999832 -65047
3560 0.8 0.12 -0.999832 -65047
3561 0.8 0.12 -0.999832 -65047
3562 0.8 0.12 -0.999832 -65047
3563 0.8 0.12 -0.999832 -65047
3564 0.8 0.12 -0.999832 -65047
3565 0.8 0.12 -0.999886 -65079
3566 0.8 0.12 -0.999886 -65079
3567 0.8 0.12 -0.999886 -65079
3568 0.8 0.12 -0.999886 -65079
3569 0.8 0.12 -0.999886 -65079
3570 0.8 0.12 -0.999886 -65079
3571 0.8 0.12 -0.999886 -65079
3572 0.8 0.12 -0.999886 -65079
3573 0.8 0.12 -0.999863 -65039
3574 0.8 0.12 -0.999863 -65039
3575 0.8 0.12 -0.999863 -65039
3576 0.8 0.12 -0.999863 -65039
3577 0.8 0.12 -0.999863 -65039
3578 0.8 0.12 -0.999863 -65039
3579 0.8 0.12 -0.999863 -65039
3580 0.8 0.12 -0.999863 -65039
3581 0.84 0.12 -0.999893 -65055
3582 0.84 0.12 -0.999893 -65055
3583 0.84 0.12 -0.999893 -65055
3584 0.84 0.12 -0.999893 -65055
3585 0.84 0.12 -0.999893 -65055
3586 0.84 0.12 -0.999893 -65055
3587 0.84 0.12 -0.999893 -65055
3588 0.84 0.12 -0.999893 -65055
3589 0.84 0.12 -0.999893 -65055
3590 0.84 0.12 -0.99987 -65014
3591 0.84 0.12 -0.99987 -65014
3592 0.84 0.12 -0.99987 -65014
3593 0.84 0.12 -0.99987 -65014
3594 0.84 0.12 -0.99987 -65014
3595 0.84 0.12 -0.99987 -65014
3596 0.84 0.12 -0.99987 -65014
3597 0.84 0.12 -0.99987 -65014
3598 0.84 0.12 -0.999817 -64938
3599 0.84 0.12 -0.999817 -64938
3600 0.84 0.12 -0.999817 -64938
3601 0.84 0.12 -0.999817 -64938
3602 0.84 0.12 -0.999817 -64938
3603 0.84 0.12 -0.999817 -64938
3604 0.84 0.12 -0.999817 -64938
3605 0.84 0.12 -0.999886 -64976
3606 0.84 0.12 -0.999886 -64976
3607 0.84 0.12 -0.999886 -64976
3608 0.84 0.12 -0.999886 -64976
3609 0.84 0.12 -0.999886 -64976
3610 0.84 0.12 -0.999886 -64976
3611 0.84 0.12 -0.999886 -64976
3612 0.84 0.12 -0.999763 -64830
3613 0.84 0.12 -0.999763 -64830
3614 0.84 0.12 -0.999763 -64830
3615 0.84 0.12 -0.999763 -64830
3616 0.84 0.12 -0.999763 -64830
3617 0.84 0.12 -0.999763 -64830
3618 0.84 0.12 -0.999763 -64830
3619 0.84 0.12 -0.999748 -64786
3620 0.84 0.12 -0.999748 -64786
3621 0.84 0.12 -0.999748 -64786
3622 0.84 0.12 -0.999748 -64786
3623 0.84 0.12 -0.999748 -64786
3624 0.84 0.12 -0.999748 -64786
3625 0.84 0.12 -0.999748 -64786
3626 0.84 0.12 -0.999748 -64786
3627 0.84 0.12 -0.999748 -64761
3628 0.84 0.12 -0.999748 -64761
3629 0.84 0.12 -0.999748 -64761
3630 0.84 0.12 -0.999748 -64761
3631 0.84 0.12 -0.999748 -64761
3632 0.84 0.12 -0.999748 -64761
3633 0.84 0.12 -0.999748 -64761
3634 0.84 0.12 -0.999748 -64736
3635 0.84 0.12 -0.999748 -64736
3636 0.84 0.12 -0.999748 -64736
3637 0.84 0.12 -0.999748 -64736
3638 0.84 0.12 -0.999748 -64736
3639 0.84 0.12 -0.999748 -64736
3640 0.84 0.12 -0.999748 -64736
3641 0.84 0.12 -0.999748 -64736
3642 0.84 0.12 -0.999786 -64740
3643 0.84 0.12 -0.999786 -64740
3644 0.84 0.12 -0.999786 -64740
3645 0.84 0.12 -0.999786 -64740
3646 0.84 0.12 -0.999786 -64740
3647 0.84 0.12 -0.999786 -64740
3648 0.84 0.12 -0.999786 -64740
3649 0.84 0.12 -0.999725 -64666
3650 0.84 0.12 -0.999725 -64666
3651 0.84 0.12 -0.999725 -64666
3652 0.84 0.12 -0.999725 -64666
3653 0.84 0.12 -0.999725 -64666
3654 0.84 0.12 -0.999725 -64666
3655 0.84 0.12 -0.999725 -64666
3656 0.84 0.12 -0.999763 -64664
3657 0.84 0.12 -0.999763 -64664
3658 0.84 0.12 -0.999763 -64664
3659 0.84 0.12 -0.999763 -64664
3660 0.84 0.12 -0.999763 -64664
3661 0.84 0.12 -0.999763 -64664
3662 0.84 0.12 -0.999763 -64664
3663 0.84 0.12 -0.99984 -64718
3664 0.84 0.12 -0.99984 -64718
3665 0.84 0.12 -0.99984 -64718
3666 0.84 0.12 -0.99984 -64718
3667 0.84 0.12 -0.99984 -64718
3668 0.84 0.12 -0.99984 -64718
3669 0.84 0.12 -0.99984 -64718
3670 0.84 0.12 -0.99984 -64718
3671 0.84 0.12 -0.999802 -64654
3672 0.84 0.12 -0.999802 -64654
3673 0.84 0.12 -0.999802 -64654
3674 0.84 0.12 -0.999802 -64654
3675 0.84 0.12 -0.999802 -64654
3676 0.84 0.12 -0.999802 -64654
3677 0.84 0.12 -0.999802 -64654
3678 0.84 0.12 -0.999802 -64630
3679 0.88 0.12 -0.999802 -64630
3680 0.88 0.12 -0.999802 -64630
3681 0.88 0.12 -0.999802 -64630
3682 0.88 0.12 -0.999802 -64630
3683 0.88 0.12 -0.999802 -64630
3684 0.88 0.12 -0.999802 -64630
3685 0.88 0.12 -0.999825 -64607
3686 0.92 0.12 -0.999825 -64607
3687 0.92 0.12 -0.999825 -64607
3688 0.92 0.12 -0.999825 -64607
3689 0.92 0.12 -0.999825 -64607
3690 0.92 0.12 -0.999825 -64607
3691 0.92 0.12 -0.999825 -64607
3692 0.92 0.12 -0.999825 -64607
3693 0.96 0.12 -0.999519 -64253
3694 0.96 0.12 -0.999519 -64253
3695 0.96 0.12 -0.999519 -64253
3696 0.96 0.12 -0.999519 -64253
3697 1 0.12 -0.999519 -64253
3698 1 0.12 -0.999519 -64253
3699 1 0.12 -0.999519 -64253
3700 1 0.12 -0.999252 -63914
3701 1.04 0.12 -0.999252 -63914
3702 1.04 0.12 -0.999252 -63914
3703 1.04 0.12 -0.999252 -63914
3704 1.04 0.12 -0.999252 -63914
3705 1.04 0.12 -0.999252 -63914
3706 1.04 0.12 -0.999252 -63914
3707 1.04 0.12 -0.999252 -63914
3708 1.04 0.12 -0.998909 -63441
3709 1.08 0.12 -0.998909 -63441
3710 1.08 0.12 -0.998909 -63441
3711 1.08 0.12 -0.998909 -63441
3712 1.08 0.12 -0.998909 -63441
3713 1.08 0.12 -0.998909 -63441
3714 1.08 0.12 -0.998909 -63441
3715 1.08 0.12 -0.998909 -63441
3716 1.08 0.12 -0.998505 -62865
3717 1.12 0.12 -0.998505 -62865
3718 1.12 0.12 -0.998505 -62865
3719 1.12 0.12 -0.998505 -62865
3720 1.12 0.12 -0.998505 -62865
3721 1.12 0.12 -0.998505 -62865
3722 1.12 0.12 -0.998505 -62865
3723 1.12 0.12 -0.998505 -62865
3724 1.12 0.12 -0.998062 -62191
3725 1.16 0.12 -0.998062 -62191
3726 1.16 0.12 -0.998062 -62191
3727 1.16 0.12 -0.998062 -62191
3728 1.16 0.12 -0.998062 -62191
3729 1.16 0.12 -0.998062 -62191
3730 1.16 0.12 -0.998062 -62191
3731 1.16 0.12 -0.998062 -62191
3732 1.2 0.12 -0.997612 -61439
3733 1.2 0.12 -0.997612 -61439
3734 1.2 0.12 -0.997612 -61439
3735 1.2 0.12 -0.997612 -61439
3736 1.2 0.12 -0.997612 -61439
3737 1.2 0.12 -0.997612 -61439
3738 1.24 0.12 -0.997612 -61439
3739 1.24 0.12 -0.997612 -61439
3740 1.28 0.12 -0.996246 -59766
3741 1.28 0.12 -0.996246 -59766
3742 1.28 0.12 -0.996246 -59766
3743 1.28 0.12 -0.996246 -59766
3744 1.28 0.12 -0.996246 -59766
3745 1.28 0.12 -0.996246 -59766
3746 1.28 0.12 -0.996246 -59766
3747 1.28 0.12 -0.996246 -59766
3748 1.32 0.12 -0.995186 -58173
3749 1.32 0.12 -0.995186 -58173
3750 1.32 0.12 -0.995186 -58173
3751 1.32 0.12 -0.995186 -58173
3752 1.32 0.12 -0.995186 -58173
3753 1.32 0.12 -0.995186 -58173
3754 1.32 0.12 -0.995186 -58173
3755 1.32 0.12 -0.995186 -58173
3756 1.36 0.12 -0.993553 -55895
3757 1.36 0.12 -0.993553 -55895
3758 1.36 0.12 -0.993553 -55895
3759 1.36 0.12 -0.993553 -55895
3760 1.36 0.12 -0.993553 -55895
3761 1.36 0.12 -0.993553 -55895
3762 1.36 0.12 -0.993553 -55895
3763 1.36 0.12 -0.993553 -55895
3764 1.36 0.12 -0.992516 -53990
3765 1.4 0.12 -0.992516 -53990
3766 1.4 0.12 -0.992516 -53990
3767 1.4 0.12 -0.992516 -53990
3768 1.4 0.12 -0.992516 -53990
3769 1.4 0.12 -0.992516 -53990
3770 1.4 0.12 -0.992516 -53990
3771 1.4 0.12 -0.991318 -51786
3772 1.4 0.12 -0.991318 -51786
3773 1.4 0.12 -0.991318 -51786
3774 1.4 0.12 -0.991318 -51786
3775 1.4 0.12 -0.991318 -51786
3776 1.4 0.12 -0.991318 -51786
3777 1.4 0.12 -0.991318 -51786
3778 1.4 0.12 -0.991318 -51786
3779 1.4 0.12 -0.990257 -49609
3780 1.4 0.12 -0.990257 -49609
3781 1.4 0.12 -0.990257 -49609
3782 1.4 0.12 -0.990257 -49609
3783 1.4 0.12 -0.990257 -49609
3784 1.4 0.12 -0.990257 -49609
3785 1.4 0.12 -0.990257 -49609
3786 1.4 0.12 -0.990257 -49609
3787 1.4 0.12 -0.990211 -48225
3788 1.4 0.12 -0.990211 -48225
3789 1.4 0.12 -0.990211 -48225
3790 1.4 0.12 -0.990211 -48225
3791 1.4 0.12 -0.990211 -48225
3792 1.4 0.12 -0.990211 -48225
3793 1.4 0.12 -0.990211 -48225
3794 1.4 0.12 -0.990318 -46941
3795 1.4 0.12 -0.990318 -46941
3796 1.4 0.12 -0.990318 -46941
3797 1.4 0.12 -0.990318 -46941
3798 1.4 0.12 -0.990318 -46941
3799 1.4 0.12 -0.990318 -46941
3800 1.4 0.12 -0.990318 -46941
3801 1.4 0.12 -0.990318 -46941
3802 1.4 0.12 -0.989944 -45338
3803 1.4 0.12 -0.989944 -45338
3804 1.4 0.12 -0.989944 -45338
3805 1.4 0.12 -0.989944 -45338
3806 1.4 0.12 -0.989944 -45338
3807 1.4 0.12 -0.989944 -45338
3808 1.4 0.12 -0.989944 -45338
3809 1.4 0.12 -0.989822 -43878
3810 1.4 0.12 -0.989822 -43878
3811 1.4 0.12 -0.989822 -43878
3812 1.4 0.12 -0.989822 -43878
3813 1.4 0.12 -0.989822 -43878
3814 1.4 0.12 -0.989822 -43878
3815 1.4 0.12 -0.989822 -43878
3816 1.4 0.12 -0.98925 -42122
3817 1.4 0.12 -0.98925 -42122
3818 1.4 0.12 -0.98925 -42122
3819 1.4 0.12 -0.98925 -42122
3820 1.4 0.12 -0.98925 -42122
3821 1.4 0.12 -0.98925 -42122
3822 1.4 0.12 -0.98925 -42122
3823 1.4 0.12 -0.98925 -42122
3824 1.4 0.12 -0.989349 -40863
3825 1.4 0.12 -0.989349 -40863
3826 1.4 0.12 -0.989349 -40863
3827 1.4 0.12 -0.989349 -40863
3828 1.4 0.12 -0.989349 -40863
3829 1.4 0.12 -0.989349 -40863
3830 1.4 0.12 -0.989349 -40863
3831 1.4 0.12 -0.9897 -39716
3832 1.4 0.12 -0.9897 -39716
3833 1.4 0.12 -0.9897 -39716
3834 1.4 0.12 -0.9897 -39716
3835 1.4 0.12 -0.9897 -39716
3836 1.4 0.12 -0.9897 -39716
3837 1.4 0.12 -0.9897 -39716
3838 1.4 0.12 -0.9897 -39716
3839 1.4 0.12 -0.990288 -38922
3840 1.4 0.12 -0.990288 -38922
3841 1.4 0.12 -0.990288 -38922
3842 1.4 0.12 -0.990288 -38922
3843 1.4 0.12 -0.990288 -38922
3844 1.4 0.12 -0.990288 -38922
3845 1.4 0.12 -0.990288 -38922
3846 1.4 0.12 -0.990288 -38922
3847 1.4 0.12 -0.989937 -37389
3848 1.4 0.12 -0.989937 -37389
3849 1.4 0.12 -0.989937 -37389
3850 1.4 0.12 -0.989937 -37389
3851 1.4 0.12 -0.989937 -37389
3852 1.4 0.12 -0.989937 -37389
3853 1.4 0.12 -0.989937 -37389
3854 1.4 0.12 -0.989937 -37389
3855 1.4 0.12 -0.989517 -35479
3856 1.4 0.12 -0.989517 -35479
3857 1.4 0.12 -0.989517 -35479
3858 1.4 0.12 -0.989517 -35479
3859 1.4 0.12 -0.989517 -35479
3860 1.4 0.12 -0.989517 -35479
3861 1.4 0.12 -0.989517 -35479
3862 1.4 0.12 -0.989868 -34650
3863 1.4 0.12 -0.989868 -34650
3864 1.4 0.12 -0.989868 -34650
3865 1.4 0.12 -0.989868 -34650
3866 1.4 0.12 -0.989868 -34650
3867 1.4 0.12 -0.989868 -34650
3868 1.4 0.12 -0.989868 -34650
3869 1.4 0.12 -0.989464 -32831
3870 1.4 0.12 -0.989464 -32831
3871 1.4 0.12 -0.989464 -32831
3872 1.4 0.12 -0.989464 -32831
3873 1.4 0.12 -0.989464 -32831
3874 1.4 0.12 -0.989464 -32831
3875 1.4 0.12 -0.989464 -32831
3876 1.4 0.12 -0.989708 -31650
3877 1.4 0.12 -0.989708 -31650
3878 1.4 0.12 -0.989708 -31650
3879 1.4 0.12 -0.989708 -31650
3880 1.4 0.12 -0.989708 -31650
3881 1.4 0.12 -0.989708 -31650
3882 1.4 0.12 -0.989708 -31650
3883 1.4 0.12 -0.989113 -29752
3884 1.4 0.12 -0.989113 -29752
3885 1.4 0.12 -0.989113 -29752
3886 1.4 0.12 -0.989113 -29752
3887 1.4 0.12 -0.989113 -29752
3888 1.4 0.12 -0.989113 -29752
3889 1.4 0.12 -0.989113 -29752
3890 1.4 0.12 -0.989143 -28415
3891 1.4 0.12 -0.989143 -28415
3892 1.4 0.12 -0.989143 -28415
3893 1.4 0.12 -0.989143 -28415
3894 1.4 0.12 -0.989143 -28415
3895 1.4 0.12 -0.989143 -28415
3896 1.4 0.12 -0.989143 -28415
3897 1.4 0.12 -0.989143 -28415
3898 1.4 0.12 -0.989571 -27393
3899 1.44 0.12 -0.989571 -27393
3900 1.44 0.12 -0.989571 -27393
3901 1.44 0.12 -0.989571 -27393
3902 1.44 0.12 -0.989571 -27393
3903 1.44 0.12 -0.989571 -27393
3904 1.44 0.12 -0.989571 -27393
3905 1.44 0.12 -0.989571 -27393
3906 1.44 0.12 -0.988503 -24959
3907 1.44 0.12 -0.988503 -24959
3908 1.44 0.12 -0.988503 -24959
3909 1.44 0.12 -0.988503 -24959
3910 1.44 0.12 -0.988503 -24959
3911 1.44 0.12 -0.988503 -24959
3912 1.44 0.12 -0.988503 -24959
3913 1.44 0.12 -0.988503 -24959
3914 1.44 0.12 -0.987274 -22345
3915 1.44 0.12 -0.987274 -22345
3916 1.44 0.12 -0.987274 -22345
3917 1.44 0.12 -0.987274 -22345
3918 1.44 0.12 -0.987274 -22345
3919 1.44 0.12 -0.987274 -22345
3920 1.44 0.12 -0.987274 -22345
3921 1.44 0.12 -0.987274 -22345
3922 1.44 0.12 -0.986916 -20390
3923 1.44 0.12 -0.986916 -20390
3924 1.44 0.12 -0.986916 -20390
3925 1.44 0.12 -0.986916 -20390
3926 1.44 0.12 -0.986916 -20390
3927 1.44 0.12 -0.986916 -20390
3928 1.44 0.12 -0.986916 -20390
3929 1.44 0.12 -0.987236 -19141
3930 1.44 0.12 -0.987236 -19141
3931 1.44 0.12 -0.987236 -19141
3932 1.44 0.12 -0.987236 -19141
3933 1.44 0.12 -0.987236 -19141
3934 1.44 0.12 -0.987236 -19141
3935 1.44 0.12 -0.987236 -19141
3936 1.44 0.12 -0.986801 -17189
3937 1.44 0.12 -0.986801 -17189
3938 1.44 0.12 -0.986801 -17189
3939 1.44 0.12 -0.986801 -17189
3940 1.44 0.12 -0.986801 -17189
3941 1.44 0.12 -0.986801 -17189
3942 1.44 0.12 -0.986801 -17189
3943 1.44 0.12 -0.987305 -15752
3944 1.44 0.12 -0.987305 -15752
3945 1.44 0.12 -0.987305 -15752
3946 1.44 0.12 -0.987305 -15752
3947 1.44 0.12 -0.987305 -15752
3948 1.44 0.12 -0.987305 -15752
3949 1.44 0.12 -0.987305 -15752
3950 1.44 0.12 -0.987915 -14682
3951 1.44 0.12 -0.987915 -14682
3952 1.44 0.12 -0.987915 -14682
3953 1.44 0.12 -0.987915 -14682
3954 1.44 0.12 -0.987915 -14682
3955 1.44 0.12 -0.987915 -14682
3956 1.44 0.12 -0.987915 -14682
3957 1.44 0.12 -0.987915 -14682
3958 1.44 0.12 -0.987968 -13043
3959 1.44 0.12 -0.987968 -13043
3960 1.44 0.12 -0.987968 -13043
3961 1.44 0.12 -0.987968 -13043
3962 1.44 0.12 -0.987968 -13043
3963 1.44 0.12 -0.987968 -13043
3964 1.44 0.12 -0.987968 -13043
3965 1.44 0.12 -0.987968 -13043
3966 1.44 0.12 -0.987404 -10838
3967 1.44 0.12 -0.987404 -10838
3968 1.44 0.12 -0.987404 -10838
3969 1.44 0.12 -0.987404 -10838
3970 1.44 0.12 -0.987404 -10838
3971 1.44 0.12 -0.987404 -10838
3972 1.44 0.12 -0.987404 -10838
3973 1.44 0.12 -0.987404 -10838
3974 1.44 0.12 -0.986618 -8577
3975 1.44 0.12 -0.986618 -8577
3976 1.44 0.12 -0.986618 -8577
3977 1.44 0.12 -0.986618 -8577
3978 1.44 0.12 -0.986618 -8577
3979 1.44 0.12 -0.986618 -8577
3980 1.44 0.12 -0.986618 -8577
3981 1.44 0.12 -0.986618 -8577
3982 1.44 0.12 -0.986938 -7334
3983 1.44 0.12 -0.986938 -7334
3984 1.44 0.12 -0.986938 -7334
3985 1.44 0.12 -0.986938 -7334
3986 1.44 0.12 -0.986938 -7334
3987 1.44 0.12 -0.986938 -7334
3988 1.44 0.12 -0.986938 -7334
3989 1.44 0.12 -0.986938 -7334
3990 1.48 0.12 -0.986946 -5716
3991 1.48 0.12 -0.986946 -5716
3992 1.48 0.12 -0.986946 -5716
3993 1.48 0.12 -0.986946 -5716
3994 1.48 0.12 -0.986946 -5716
3995 1.48 0.12 -0.986946 -5716
3996 1.48 0.12 -0.986946 -5716
3997 1.48 0.12 -0.986946 -5716
3998 1.48 0.12 -0.985962 -2893
3999 1.52 0.12 -0.985962 -2893
4000 1.52 0.12 -0.985962 -2893
4001 1.52 0.12 -0.985962 -2893
4002 1.52 0.12 -0.985962 -2893
4003 1.52 0.12 -0.985962 -2893
4004 1.52 0.12 -0.985962 -2893
4005 1.52 0.12 -0.984215 -3
4006 1.56 0.12 -0.984215 -3
4007 1.56 0.12 -0.984215 -3
4008 1.56 0.12 -0.984215 -3
4009 1.56 0.12 -0.984215 -3
4010 1.56 0.12 -0.984215 -3
4011 1.56 0.12 -0.984215 -3
4012 1.56 0.12 -0.984215 -3
4013 1.56 0.12 -0.981796 192
4014 1.6 0.12 -0.981796 192
4015 1.6 0.12 -0.981796 192
4016 1.6 0.12 -0.981796 192
4017 1.6 0.12 -0.981796 192
4018 1.6 0.12 -0.981796 192
4019 1.6 0.12 -0.981796 192
4020 1.64 0.12 -0.981796 192
4021 1.64 0.12 -0.977592 611
4022 1.68 0.12 -0.977592 611
4023 1.68 0.12 -0.977592 611
4024 1.68 0.12 -0.977592 611
4025 1.68 0.12 -0.977592 611
4026 1.68 0.12 -0.977592 611
4027 1.68 0.12 -0.977592 611
4028 1.68 0.12 -0.977592 611
4029 1.72 0.12 -0.972878 848
4030 1.72 0.12 -0.972878 848
4031 1.72 0.12 -0.972878 848
4032 1.72 0.12 -0.972878 848
4033 1.72 0.12 -0.972878 848
4034 1.72 0.12 -0.972878 848
4035 1.72 0.12 -0.972878 848
4036 1.72 0.12 -0.972878 848
4037 1.76 0.12 -0.969376 147
4038 1.76 0.12 -0.969376 147
4039 1.76 0.12 -0.969376 147
4040 1.76 0.12 -0.969376 147
4041 1.76 0.12 -0.969376 147
4042 1.76 0.12 -0.969376 147
4043 1.76 0.12 -0.969376 147
4044 1.76 0.12 -0.969376 147
4045 1.76 0.12 -0.964203 538
4046 1.8 0.12 -0.964203 538
4047 1.8 0.12 -0.964203 538
4048 1.8 0.12 -0.964203 538
4049 1.8 0.12 -0.964203 538
4050 1.8 0.12 -0.964203 538
4051 1.8 0.12 -0.964203 538
4052 1.8 0.12 -0.964203 538
4053 1.8 0.12 -0.958778 -30
4054 1.84 0.12 -0.958778 -30
4055 1.84 0.12 -0.958778 -30
4056 1.84 0.12 -0.958778 -30
4057 1.84 0.12 -0.958778 -30
4058 1.84 0.12 -0.958778 -30
4059 1.84 0.12 -0.958778 -30
4060 1.84 0.12 -0.958778 -30
4061 1.84 0.12 -0.952766 16
4062 1.88 0.12 -0.952766 16
4063 1.88 0.12 -0.952766 16
4064 1.88 0.12 -0.952766 16
4065 1.88 0.12 -0.952766 16
4066 1.88 0.12 -0.952766 16
4067 1.92 0.12 -0.952766 16
4068 1.92 0.12 -0.952766 16
4069 1.92 0.12 -0.945053 86
4070 1.92 0.12 -0.945053 86
4071 1.96 0.12 -0.945053 86
4072 1.96 0.12 -0.945053 86
4073 1.96 0.12 -0.945053 86
4074 1.96 0.12 -0.945053 86
4075 1.96 0.12 -0.945053 86
4076 1.96 0.12 -0.945053 86
4077 2 0.12 -0.933846 47
4078 2 0.12 -0.933846 47
4079 2 0.12 -0.933846 47
4080 2 0.12 -0.933846 47
4081 2 0.12 -0.933846 47
4082 2 0.12 -0.933846 47
4083 2 0.12 -0.933846 47
4084 2 0.12 -0.933846 47
4085 2 0.12 -0.926018 69
4086 2.04 0.12 -0.926018 69
4087 2.04 0.12 -0.926018 69
4088 2.04 0.12 -0.926018 69
4089 2.04 0.12 -0.926018 69
4090 2.04 0.12 -0.926018 69
4091 2.04 0.12 -0.926018 69
4092 2.04 0.12 -0.926018 69
4093 2.08 0.12 -0.915421 182
4094 2.08 0.12 -0.915421 182
4095 2.08 0.12 -0.915421 182
4096 2.08 0.12 -0.915421 182
4097 2.08 0.12 -0.915421 182
4098 2.08 0.12 -0.915421 182
4099 2.08 0.12 -0.915421 182
4100 2.08 0.12 -0.915421 182
4101 2.08 0.12 -0.902924 2
4102 2.12 0.12 -0.902924 2
4103 2.12 0.12 -0.902924 2
4104 2.12 0.12 -0.902924 2
4105 2.12 0.12 -0.902924 2
4106 2.12 0.12 -0.902924 2
4107 2.12 0.12 -0.902924 2
4108 2.12 0.12 -0.891129 -2
4109 2.16 0.12 -0.891129 -2
4110 2.16 0.12 -0.891129 -2
4111 2.16 0.12 -0.891129 -2
4112 2.16 0.12 -0.891129 -2
4113 2.16 0.12 -0.891129 -2
4114 2.2 0.12 -0.891129 -2
4115 2.2 0.12 -0.891129 -2
4116 2.2 0.12 -0.87619 -12
4117 2.24 0.12 -0.87619 -12
4118 2.24 0.12 -0.87619 -12
4119 2.24 0.12 -0.87619 -12
4120 2.24 0.12 -0.87619 -12
4121 2.24 0.12 -0.87619 -12
4122 2.24 0.12 -0.87619 -12
4123 2.24 0.12 -0.87619 -12
4124 2.28 0.12 -0.858521 20
4125 2.28 0.12 -0.858521 20
4126 2.28 0.12 -0.858521 20
4127 2.28 0.12 -0.858521 20
4128 2.28 0.12 -0.858521 20
4129 2.28 0.12 -0.858521 20
4130 2.28 0.12 -0.858521 20
4131 2.28 0.12 -0.839905 -17
4132 2.32 0.12 -0.839905 -17
4133 2.32 0.12 -0.839905 -17
4134 2.32 0.12 -0.839905 -17
4135 2.32 0.12 -0.839905 -17
4136 2.32 0.12 -0.839905 -17
4137 2.32 0.12 -0.839905 -17
4138 2.32 0.12 -0.839905 -17
4139 2.36 0.12 -0.816811 33
4140 2.36 0.12 -0.816811 33
4141 2.36 0.12 -0.816811 33
4142 2.36 0.12 -0.816811 33
4143 2.36 0.12 -0.816811 33
4144 2.36 0.12 -0.816811 33
4145 2.36 0.12 -0.816811 33
4146 2.36 0.12 -0.816811 33
4147 2.4 0.12 -0.790756 0
4148 2.4 0.12 -0.790756 0
4149 2.4 0.12 -0.790756 0
4150 2.44 0.12 -0.790756 0
4151 2.44 0.12 -0.790756 0
4152 2.44 0.12 -0.790756 0
4153 2.44 0.12 -0.790756 0
